=== New Logging Session ===
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: 0.05, 0.03, 0.00 | Gyro: -0.3, -0.1, -0.1 || MPU2 Acc: 0.02, -0.05, 0.03 | Gyro: 0.6, 0.1, 0.1 || Time: 12052 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: -0.02, -0.01, 0.01 | Gyro: 0.2, 0.6, -0.3 || MPU2 Acc: 0.04, -0.03, 0.10 | Gyro: -0.4, -0.3, -1.4 || Time: 13173 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: -0.02, -0.05, 0.06 | Gyro: -0.2, 0.2, -0.1 || MPU2 Acc: 0.01, 0.04, 0.06 | Gyro: 0.2, -0.3, -1.2 || Time: 13183 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: 0.03, 0.01, -0.02 | Gyro: 0.0, 0.4, 0.0 || MPU2 Acc: 0.01, 0.02, 0.04 | Gyro: -0.7, -0.4, -1.6 || Time: 13193 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: 0.01, -0.02, -0.04 | Gyro: -0.2, 0.6, -0.2 || MPU2 Acc: 0.01, -0.05, 0.00 | Gyro: -0.6, -0.5, -2.0 || Time: 13203 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: -0.06, 0.00, -0.01 | Gyro: -0.1, 0.5, 0.2 || MPU2 Acc: 0.06, 0.02, 0.03 | Gyro: -0.0, -0.4, -2.3 || Time: 13213 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: -0.01, 0.01, 0.03 | Gyro: 0.2, 0.5, -0.1 || MPU2 Acc: -0.04, 0.02, 0.04 | Gyro: -0.1, -0.6, -2.7 || Time: 13225 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: 0.05, -0.08, 0.02 | Gyro: -0.2, 0.5, 0.1 || MPU2 Acc: 0.04, 0.03, -0.02 | Gyro: 0.4, -0.4, -2.7 || Time: 13235 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: 0.00, 0.02, 0.00 | Gyro: 0.1, 0.4, -0.1 || MPU2 Acc: 0.03, -0.01, -0.05 | Gyro: -0.3, -0.6, -3.4 || Time: 13245 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: 0.02, -0.00, -0.03 | Gyro: -0.4, 0.0, 0.1 || MPU2 Acc: 0.06, 0.02, -0.09 | Gyro: 0.1, -0.9, -3.8 || Time: 13256 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: 0.01, 0.04, -0.10 | Gyro: -0.6, -0.3, 0.1 || MPU2 Acc: -0.05, -0.04, -0.11 | Gyro: 1.5, -1.0, -3.7 || Time: 13266 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -0.03, 0.03, -0.03 | Gyro: -0.7, -0.8, -0.2 || MPU2 Acc: -0.15, 0.01, -0.29 | Gyro: 1.4, -1.4, -5.1 || Time: 13276 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -0.06, 0.05, -0.18 | Gyro: -1.0, -2.3, -0.2 || MPU2 Acc: -0.27, 0.03, -0.36 | Gyro: 3.0, -2.0, -7.2 || Time: 13287 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -0.03, 0.01, -0.22 | Gyro: -1.1, -3.0, -0.1 || MPU2 Acc: -0.42, 0.02, -0.31 | Gyro: 5.5, -3.0, -9.3 || Time: 13296 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -0.05, -0.06, -0.19 | Gyro: -1.7, -5.1, -0.0 || MPU2 Acc: -0.37, -0.01, -0.64 | Gyro: 6.2, -3.6, -12.1 || Time: 13306 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: -0.05, 0.08, -0.11 | Gyro: -1.6, -6.0, -0.1 || MPU2 Acc: -0.36, 0.05, -0.28 | Gyro: 9.1, -4.3, -15.5 || Time: 13316 ms
Enc Cnt: 7 | Angle: 1.5° || MPU1 Acc: -0.05, -0.03, 0.09 | Gyro: -2.9, -8.8, -0.2 || MPU2 Acc: -0.21, -0.01, -0.77 | Gyro: 11.8, -4.1, -18.9 || Time: 13327 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -0.11, 0.08, -0.36 | Gyro: -2.8, -10.0, -0.3 || MPU2 Acc: -0.92, 0.08, -0.40 | Gyro: 13.3, -4.1, -23.6 || Time: 13336 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: -0.01, 0.04, -0.10 | Gyro: -3.4, -11.1, -0.0 || MPU2 Acc: -1.01, 0.27, -0.21 | Gyro: 16.0, -4.8, -30.2 || Time: 13346 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: 0.00, 0.02, 0.13 | Gyro: -2.9, -11.4, -0.3 || MPU2 Acc: -0.53, 0.11, -0.03 | Gyro: 18.6, -6.3, -36.7 || Time: 13358 ms
Enc Cnt: 12 | Angle: 3.0° || MPU1 Acc: -0.01, 0.06, 0.19 | Gyro: -3.4, -11.1, -0.3 || MPU2 Acc: -0.02, 0.29, 0.47 | Gyro: 17.5, -7.4, -40.4 || Time: 13368 ms
Enc Cnt: 14 | Angle: 3.5° || MPU1 Acc: 0.01, -0.02, 0.21 | Gyro: -3.5, -9.9, -0.2 || MPU2 Acc: 0.61, 0.34, 0.45 | Gyro: 16.5, -8.1, -40.7 || Time: 13378 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: -0.04, -0.00, 0.31 | Gyro: -2.7, -9.4, -0.2 || MPU2 Acc: 0.79, 0.19, 0.60 | Gyro: 14.6, -7.4, -39.8 || Time: 13389 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: 0.00, 0.03, 0.24 | Gyro: -3.0, -8.1, 0.1 || MPU2 Acc: 1.04, 0.25, 0.77 | Gyro: 11.9, -8.2, -37.7 || Time: 13398 ms
Enc Cnt: 19 | Angle: 4.5° || MPU1 Acc: 0.05, -0.03, 0.26 | Gyro: -2.9, -5.5, 0.1 || MPU2 Acc: 1.66, 0.27, 0.99 | Gyro: 10.4, -8.0, -32.9 || Time: 13408 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: -0.02, 0.03, 0.18 | Gyro: -3.1, -4.3, 0.9 || MPU2 Acc: 2.00, 0.15, 0.78 | Gyro: 7.0, -7.8, -27.2 || Time: 13418 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: -0.01, -0.00, 0.17 | Gyro: -3.8, -2.9, 0.8 || MPU2 Acc: 1.98, 0.19, 0.70 | Gyro: 4.1, -6.3, -21.0 || Time: 13428 ms
Enc Cnt: 22 | Angle: 5.5° || MPU1 Acc: 0.34, 0.11, 0.52 | Gyro: -5.1, -1.4, 0.2 || MPU2 Acc: 1.81, 0.14, 0.63 | Gyro: 3.0, -5.6, -15.3 || Time: 13438 ms
Enc Cnt: 22 | Angle: 5.5° || MPU1 Acc: -1.21, -0.42, -0.35 | Gyro: -5.0, 0.5, 2.2 || MPU2 Acc: 1.57, 0.28, 0.65 | Gyro: 0.6, -4.9, -11.0 || Time: 13448 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: -0.69, -0.16, -0.21 | Gyro: -4.0, 1.5, 4.2 || MPU2 Acc: 1.42, 0.30, 0.56 | Gyro: -2.1, -4.7, -8.2 || Time: 13458 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: -0.12, 0.03, 0.13 | Gyro: -3.1, 2.2, 3.7 || MPU2 Acc: 1.06, 0.21, 0.62 | Gyro: -2.7, -4.8, -5.5 || Time: 13468 ms
Enc Cnt: 24 | Angle: 5.7° || MPU1 Acc: 0.25, 0.12, 0.20 | Gyro: -2.4, 4.0, 2.9 || MPU2 Acc: 0.88, 0.28, 0.57 | Gyro: -4.4, -4.4, -4.7 || Time: 13478 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: 0.21, 0.03, 0.26 | Gyro: -1.4, 5.5, 1.1 || MPU2 Acc: 0.63, 0.32, 0.38 | Gyro: -5.2, -4.3, -5.5 || Time: 13490 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: 0.24, 0.15, 0.26 | Gyro: -0.9, 5.9, -0.3 || MPU2 Acc: 0.40, 0.29, 0.37 | Gyro: -5.4, -4.0, -7.2 || Time: 13500 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: 0.51, 0.93, 0.14 | Gyro: -1.9, 7.9, -2.6 || MPU2 Acc: -0.10, -0.86, 0.52 | Gyro: -3.7, -4.1, -8.3 || Time: 13510 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -0.16, -0.26, 0.56 | Gyro: -0.9, 7.3, -3.1 || MPU2 Acc: 1.18, -0.06, -0.09 | Gyro: -3.3, -6.2, -11.2 || Time: 13521 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -0.12, -0.04, -0.10 | Gyro: 1.4, 5.7, -4.4 || MPU2 Acc: 0.35, 0.17, 0.16 | Gyro: -3.7, -3.2, -13.7 || Time: 13531 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -0.26, 0.03, -0.07 | Gyro: 1.7, 6.1, -2.3 || MPU2 Acc: 1.04, 0.12, 0.01 | Gyro: -2.2, -3.1, -15.6 || Time: 13541 ms
Enc Cnt: 26 | Angle: 6.5° || MPU1 Acc: 0.05, -0.12, 0.71 | Gyro: 1.7, 5.4, 0.0 || MPU2 Acc: 1.49, 0.24, -0.24 | Gyro: -3.2, -2.5, -16.1 || Time: 13551 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: -0.00, 0.00, 0.26 | Gyro: 1.5, 6.4, 0.3 || MPU2 Acc: 1.08, 0.38, 0.28 | Gyro: -3.4, -3.4, -16.5 || Time: 13561 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: 0.05, -0.00, 0.40 | Gyro: 1.6, 8.2, 0.4 || MPU2 Acc: 1.18, 0.41, 0.66 | Gyro: -4.4, -4.7, -16.0 || Time: 13571 ms
Enc Cnt: 28 | Angle: 7.0° || MPU1 Acc: -0.04, 0.04, -0.09 | Gyro: 1.1, 9.6, 0.4 || MPU2 Acc: 1.51, 0.34, 0.43 | Gyro: -7.1, -5.3, -14.4 || Time: 13581 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: -0.04, 0.10, 0.06 | Gyro: 0.7, 9.6, 0.4 || MPU2 Acc: 1.16, 0.26, 0.16 | Gyro: -8.3, -5.3, -13.2 || Time: 13592 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: 0.03, -0.01, 0.04 | Gyro: 0.8, 10.0, 0.5 || MPU2 Acc: 1.15, 0.31, 0.08 | Gyro: -7.7, -6.1, -12.7 || Time: 13602 ms
Enc Cnt: 30 | Angle: 7.2° || MPU1 Acc: 0.07, -0.01, -0.07 | Gyro: 0.4, 9.3, 0.4 || MPU2 Acc: 1.47, 0.15, -0.04 | Gyro: -7.6, -6.2, -12.0 || Time: 13612 ms
Enc Cnt: 30 | Angle: 7.5° || MPU1 Acc: 0.04, 0.06, 0.13 | Gyro: 1.1, 8.8, 0.3 || MPU2 Acc: 1.40, 0.16, -0.02 | Gyro: -7.0, -5.3, -11.3 || Time: 13622 ms
Enc Cnt: 30 | Angle: 7.5° || MPU1 Acc: 0.06, 0.13, 0.10 | Gyro: 1.7, 8.6, 0.2 || MPU2 Acc: 1.52, 0.15, 0.17 | Gyro: -5.2, -3.4, -9.7 || Time: 13632 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: -0.06, -0.01, -0.12 | Gyro: 2.5, 6.8, -0.0 || MPU2 Acc: 1.70, 0.08, -0.17 | Gyro: -5.8, 0.1, -8.6 || Time: 13642 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: -0.02, 0.04, -0.06 | Gyro: 3.2, 5.0, 0.2 || MPU2 Acc: 1.62, 0.13, -0.11 | Gyro: -5.1, 4.1, -7.1 || Time: 13654 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: 0.03, -0.00, 0.04 | Gyro: 3.0, 4.2, 0.2 || MPU2 Acc: 1.56, 0.23, -0.10 | Gyro: -4.5, 4.5, -6.0 || Time: 13664 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: 0.00, 0.00, -0.16 | Gyro: 1.7, 3.3, -0.1 || MPU2 Acc: 1.46, 0.25, 0.08 | Gyro: -4.3, 3.6, -4.4 || Time: 13674 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: 0.09, -0.05, -0.00 | Gyro: 1.8, 3.4, -0.0 || MPU2 Acc: 1.07, 0.34, 0.07 | Gyro: -3.8, 3.5, -4.3 || Time: 13684 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: 0.02, 0.02, -0.01 | Gyro: 2.3, 4.2, -0.1 || MPU2 Acc: 0.96, 0.33, 0.05 | Gyro: -4.0, 1.7, -5.1 || Time: 13694 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: 0.00, -0.00, -0.07 | Gyro: 2.0, 4.0, -0.1 || MPU2 Acc: 1.14, 0.20, 0.03 | Gyro: -4.3, 1.4, -6.2 || Time: 13704 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: -0.04, -0.01, -0.06 | Gyro: 2.6, 3.5, 0.0 || MPU2 Acc: 1.33, 0.23, -0.00 | Gyro: -2.8, 2.1, -6.4 || Time: 13714 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: 0.00, -0.06, -0.01 | Gyro: 3.7, 3.7, -0.1 || MPU2 Acc: 1.40, 0.26, 0.04 | Gyro: -3.0, 3.1, -5.9 || Time: 13724 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: 0.01, 0.06, -0.06 | Gyro: 4.1, 3.0, 0.1 || MPU2 Acc: 1.58, 0.22, -0.05 | Gyro: -3.1, 5.0, -5.5 || Time: 13734 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: 0.01, 0.06, -0.09 | Gyro: 3.8, 2.5, -0.2 || MPU2 Acc: 1.56, 0.20, -0.03 | Gyro: -2.1, 6.6, -4.3 || Time: 13744 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: 0.01, 0.07, -0.08 | Gyro: 4.0, 1.5, -0.2 || MPU2 Acc: 1.20, 0.28, -0.05 | Gyro: -1.2, 7.0, -4.3 || Time: 13756 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: 0.00, 0.03, -0.19 | Gyro: 3.2, 1.2, -0.2 || MPU2 Acc: 1.09, 0.30, -0.09 | Gyro: -1.7, 6.2, -5.4 || Time: 13765 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: -0.00, 0.04, -0.20 | Gyro: 3.0, 1.2, -0.3 || MPU2 Acc: 1.07, 0.32, -0.05 | Gyro: -0.8, 4.6, -6.1 || Time: 13775 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: -0.05, 0.04, -0.17 | Gyro: 2.7, 0.9, -0.1 || MPU2 Acc: 1.18, 0.31, -0.10 | Gyro: 0.5, 3.4, -6.8 || Time: 13786 ms
Enc Cnt: 34 | Angle: 8.5° || MPU1 Acc: 0.07, -0.00, -0.10 | Gyro: 2.9, 1.0, -0.2 || MPU2 Acc: 1.26, 0.33, -0.07 | Gyro: -0.2, 2.6, -7.9 || Time: 13796 ms
Enc Cnt: 34 | Angle: 8.5° || MPU1 Acc: -0.05, -0.00, -0.10 | Gyro: 2.8, 0.6, -0.1 || MPU2 Acc: 1.33, 0.28, -0.20 | Gyro: 0.9, 1.7, -8.1 || Time: 13806 ms
Enc Cnt: 34 | Angle: 8.5° || MPU1 Acc: -0.06, -0.02, -0.16 | Gyro: 3.1, 0.3, -0.4 || MPU2 Acc: 1.28, 0.20, -0.30 | Gyro: 1.9, 2.5, -8.5 || Time: 13816 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: -0.02, 0.02, -0.17 | Gyro: 3.3, -0.9, -0.4 || MPU2 Acc: 1.21, 0.23, -0.28 | Gyro: 3.0, 3.1, -9.1 || Time: 13828 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: 0.01, -0.05, -0.08 | Gyro: 4.0, -1.6, -0.3 || MPU2 Acc: 1.17, 0.18, -0.18 | Gyro: 3.8, 3.6, -10.7 || Time: 13837 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: 0.00, -0.08, -0.24 | Gyro: 4.1, -3.0, -0.3 || MPU2 Acc: 1.17, 0.31, -0.26 | Gyro: 5.6, 3.9, -11.8 || Time: 13847 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: -0.00, 0.04, -0.16 | Gyro: 4.8, -3.5, -0.5 || MPU2 Acc: 1.31, 0.23, -0.05 | Gyro: 6.4, 4.5, -13.1 || Time: 13858 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: 0.03, -0.01, -0.05 | Gyro: 4.6, -4.2, -0.5 || MPU2 Acc: 1.26, 0.35, -0.07 | Gyro: 6.2, 4.1, -14.0 || Time: 13867 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: 0.03, 0.02, -0.19 | Gyro: 4.5, -5.4, -0.5 || MPU2 Acc: 1.37, 0.28, -0.07 | Gyro: 7.8, 5.0, -14.3 || Time: 13877 ms
Enc Cnt: 38 | Angle: 9.3° || MPU1 Acc: -0.05, 0.03, -0.09 | Gyro: 4.9, -5.3, -0.9 || MPU2 Acc: 1.45, 0.26, 0.00 | Gyro: 7.8, 6.2, -15.0 || Time: 13887 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: -0.04, -0.06, -0.07 | Gyro: 4.7, -5.9, -0.6 || MPU2 Acc: 1.54, 0.31, 0.02 | Gyro: 7.9, 6.3, -15.8 || Time: 13897 ms
Enc Cnt: 39 | Angle: 9.8° || MPU1 Acc: 0.00, -0.08, -0.08 | Gyro: 5.2, -6.7, -0.8 || MPU2 Acc: 1.53, 0.31, -0.03 | Gyro: 8.6, 8.0, -16.2 || Time: 13907 ms
Enc Cnt: 39 | Angle: 9.8° || MPU1 Acc: 0.02, -0.04, -0.06 | Gyro: 5.2, -7.8, -0.7 || MPU2 Acc: 1.34, 0.37, -0.06 | Gyro: 8.5, 8.5, -16.8 || Time: 13917 ms
Enc Cnt: 40 | Angle: 10.0° || MPU1 Acc: 0.04, -0.02, 0.13 | Gyro: 5.3, -8.2, -0.9 || MPU2 Acc: 1.39, 0.27, 0.06 | Gyro: 9.4, 8.5, -18.5 || Time: 13927 ms
Enc Cnt: 41 | Angle: 10.3° || MPU1 Acc: 0.01, -0.01, -0.06 | Gyro: 5.0, -9.9, -1.0 || MPU2 Acc: 1.45, 0.30, -0.11 | Gyro: 11.8, 9.4, -19.6 || Time: 13937 ms
Enc Cnt: 42 | Angle: 10.3° || MPU1 Acc: -0.01, 0.00, -0.08 | Gyro: 4.6, -11.8, -1.1 || MPU2 Acc: 1.44, 0.34, -0.12 | Gyro: 12.9, 9.8, -20.9 || Time: 13947 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -0.09, -0.01, -0.20 | Gyro: 5.0, -14.4, -2.4 || MPU2 Acc: 1.56, 0.20, -0.37 | Gyro: 15.4, 10.9, -22.8 || Time: 13959 ms
Enc Cnt: 43 | Angle: 10.8° || MPU1 Acc: 0.05, 0.19, -0.17 | Gyro: 4.5, -14.7, -3.8 || MPU2 Acc: 1.27, -0.20, 0.30 | Gyro: 17.1, 9.9, -24.4 || Time: 13969 ms
Enc Cnt: 44 | Angle: 11.0° || MPU1 Acc: 0.07, 0.21, -0.07 | Gyro: 4.6, -16.8, -7.3 || MPU2 Acc: 1.42, -0.31, 0.23 | Gyro: 19.5, 10.2, -26.3 || Time: 13979 ms
Enc Cnt: 45 | Angle: 11.3° || MPU1 Acc: -0.11, -0.08, 0.08 | Gyro: 4.6, -19.5, -7.6 || MPU2 Acc: 1.30, 0.41, 0.22 | Gyro: 21.5, 9.4, -29.1 || Time: 13990 ms
Enc Cnt: 46 | Angle: 11.5° || MPU1 Acc: -0.09, 0.01, 0.00 | Gyro: 4.3, -20.8, -8.3 || MPU2 Acc: 1.40, 0.21, -0.08 | Gyro: 21.7, 7.2, -31.9 || Time: 13999 ms
Enc Cnt: 47 | Angle: 11.8° || MPU1 Acc: -0.19, -0.04, -0.04 | Gyro: 4.4, -22.0, -12.5 || MPU2 Acc: 1.55, -0.04, -0.39 | Gyro: 23.8, 6.2, -35.0 || Time: 14009 ms
Enc Cnt: 48 | Angle: 12.0° || MPU1 Acc: -0.20, -0.02, -0.05 | Gyro: 4.3, -23.2, -17.5 || MPU2 Acc: 2.19, 0.09, -0.21 | Gyro: 24.3, 5.5, -37.8 || Time: 14021 ms
Enc Cnt: 49 | Angle: 12.3° || MPU1 Acc: -0.01, 0.56, 0.01 | Gyro: 2.7, -18.4, -23.0 || MPU2 Acc: 1.81, -1.16, 1.84 | Gyro: 25.2, 3.9, -37.7 || Time: 14031 ms
Enc Cnt: 49 | Angle: 12.3° || MPU1 Acc: -0.24, 0.21, 0.18 | Gyro: 3.8, -20.0, -30.6 || MPU2 Acc: 2.22, -0.62, 1.30 | Gyro: 22.9, 5.5, -37.9 || Time: 14041 ms
Enc Cnt: 49 | Angle: 12.3° || MPU1 Acc: -0.13, 0.24, 0.34 | Gyro: 3.1, -18.6, -39.4 || MPU2 Acc: 1.88, -0.90, 0.80 | Gyro: 23.3, 3.1, -38.4 || Time: 14052 ms
Enc Cnt: 49 | Angle: 12.3° || MPU1 Acc: -0.27, -0.05, 0.21 | Gyro: 3.4, -18.2, -44.6 || MPU2 Acc: 2.21, -0.30, 0.70 | Gyro: 22.6, 4.5, -39.3 || Time: 14061 ms
Enc Cnt: 49 | Angle: 12.3° || MPU1 Acc: -0.55, -0.15, 0.60 | Gyro: 4.3, -19.2, -52.4 || MPU2 Acc: 2.16, -0.94, 0.66 | Gyro: 22.8, 3.1, -40.7 || Time: 14071 ms
Enc Cnt: 48 | Angle: 12.0° || MPU1 Acc: -0.38, 0.20, 0.05 | Gyro: 5.4, -19.0, -62.4 || MPU2 Acc: 2.11, -1.65, 0.77 | Gyro: 24.6, 3.7, -42.7 || Time: 14081 ms
Enc Cnt: 47 | Angle: 11.8° || MPU1 Acc: -2.03, -0.55, 0.00 | Gyro: 1.9, -19.8, -71.7 || MPU2 Acc: 1.95, -1.95, 0.47 | Gyro: 27.7, 0.6, -46.6 || Time: 14092 ms
Enc Cnt: 46 | Angle: 11.5° || MPU1 Acc: -1.07, 0.13, -0.26 | Gyro: 2.9, -24.6, -82.5 || MPU2 Acc: 2.22, -2.80, -0.00 | Gyro: 29.5, -0.5, -50.5 || Time: 14101 ms
Enc Cnt: 45 | Angle: 11.3° || MPU1 Acc: -1.65, -0.28, -0.09 | Gyro: 3.4, -28.3, -93.2 || MPU2 Acc: 2.49, -2.66, 0.94 | Gyro: 33.0, -0.7, -55.9 || Time: 14111 ms
Enc Cnt: 43 | Angle: 10.8° || MPU1 Acc: -1.33, -0.56, 0.35 | Gyro: 14.3, -28.1, -101.4 || MPU2 Acc: 2.25, -2.18, 0.77 | Gyro: 34.4, 0.9, -61.3 || Time: 14123 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: -2.73, -0.98, -0.36 | Gyro: 15.4, -28.1, -108.0 || MPU2 Acc: 2.21, -2.37, 0.99 | Gyro: 35.3, -1.0, -66.9 || Time: 14132 ms
Enc Cnt: 40 | Angle: 10.0° || MPU1 Acc: -2.72, -1.25, 0.11 | Gyro: 17.8, -29.3, -119.1 || MPU2 Acc: 2.14, -2.76, 0.73 | Gyro: 36.0, 1.3, -73.1 || Time: 14142 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: -2.37, -1.33, 0.57 | Gyro: 22.5, -30.7, -133.2 || MPU2 Acc: 2.41, -3.18, 0.60 | Gyro: 38.5, 2.7, -82.7 || Time: 14154 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: -2.51, -1.29, -0.17 | Gyro: 26.1, -35.1, -144.8 || MPU2 Acc: 2.73, -3.76, -0.00 | Gyro: 37.6, 8.6, -88.8 || Time: 14164 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: -2.13, -1.33, -0.09 | Gyro: 30.6, -37.8, -155.7 || MPU2 Acc: 2.78, -3.86, -0.13 | Gyro: 39.0, 12.1, -96.1 || Time: 14174 ms
Enc Cnt: 28 | Angle: 7.0° || MPU1 Acc: -4.22, -2.67, -0.13 | Gyro: 41.5, -45.5, -176.8 || MPU2 Acc: 2.55, -4.44, -0.42 | Gyro: 45.2, 21.8, -117.0 || Time: 14195 ms
Enc Cnt: 26 | Angle: 6.5° || MPU1 Acc: -5.33, -3.14, 0.14 | Gyro: 44.3, -49.8, -184.4 || MPU2 Acc: 3.04, -4.56, -0.06 | Gyro: 52.1, 24.5, -126.6 || Time: 14205 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: -4.44, -2.81, 0.72 | Gyro: 44.9, -56.6, -194.7 || MPU2 Acc: 2.86, -4.59, 0.12 | Gyro: 63.4, 25.4, -131.9 || Time: 14215 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: -5.70, -3.37, 0.13 | Gyro: 40.9, -66.2, -203.7 || MPU2 Acc: 2.56, -5.36, -0.30 | Gyro: 77.4, 24.5, -139.9 || Time: 14227 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -7.88, -4.51, 0.10 | Gyro: 37.5, -69.4, -204.1 || MPU2 Acc: 2.98, -5.82, 0.56 | Gyro: 90.4, 20.7, -149.5 || Time: 14236 ms
Enc Cnt: 16 | Angle: 4.2° || MPU1 Acc: -6.54, -4.07, 0.17 | Gyro: 31.0, -72.2, -206.4 || MPU2 Acc: 3.35, -5.35, 1.16 | Gyro: 105.1, 14.5, -156.1 || Time: 14246 ms
Enc Cnt: 14 | Angle: 3.7° || MPU1 Acc: -5.98, -4.86, -1.35 | Gyro: 36.2, -62.1, -209.4 || MPU2 Acc: 3.66, -4.04, 0.03 | Gyro: 105.3, 10.6, -165.6 || Time: 14258 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: -10.52, -5.26, -2.05 | Gyro: 44.2, -59.2, -201.3 || MPU2 Acc: 2.88, -4.34, 0.72 | Gyro: 103.2, 8.8, -175.4 || Time: 14268 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: -9.08, -2.06, -1.92 | Gyro: 41.0, -72.7, -183.0 || MPU2 Acc: 1.26, -4.97, -0.92 | Gyro: 107.3, 13.0, -182.6 || Time: 14278 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: -4.02, 2.41, -1.14 | Gyro: 42.8, -79.8, -180.0 || MPU2 Acc: 0.49, -4.46, -1.99 | Gyro: 115.0, 12.5, -183.7 || Time: 14288 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: -2.24, 5.11, 0.00 | Gyro: 32.6, -90.5, -180.0 || MPU2 Acc: -0.83, 0.25, -0.93 | Gyro: 114.9, 7.2, -165.1 || Time: 14298 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: -0.02, 14.71, -4.99 | Gyro: 26.1, -90.5, -140.6 || MPU2 Acc: -4.42, 4.65, -2.87 | Gyro: 97.2, 9.1, -111.7 || Time: 14308 ms
